2456691.383872        49236.375    18.46    14.53  36.79 2456691.380729 1
2456691.384120        49024.285    17.48    14.04  36.89 2456691.380977 1
2456691.384369        50484.269    16.65    13.43  37.11 2456691.381226 1
2456691.384617        49831.421    17.90    14.76  37.08 2456691.381474 1
2456691.384865        49986.654    17.09    14.32  37.20 2456691.381722 1
2456691.385114        50691.095    19.68    14.61  37.25 2456691.381971 1
2456691.385362        49926.701    18.60    14.42  37.30 2456691.382219 1
2456691.385610        49753.733    16.20    13.92  37.36 2456691.382467 1
2456691.385858        49492.760    18.09    14.22  37.45 2456691.382715 1
2456691.386107        50095.979    18.47    13.87  37.55 2456691.382964 1
2456691.386355        50692.542    17.85    13.60  37.57 2456691.383212 1
2456691.386603        49824.078    18.69    14.80  37.66 2456691.383460 1
2456691.386852        50152.671    19.89    13.03  37.73 2456691.383709 1
2456691.387100        50065.720    17.96    14.28  37.73 2456691.383957 1
2456691.450458        49625.543    17.81    15.52  34.66 2456691.447319 1
2456691.450708        48793.556    17.23    16.78  34.79 2456691.447569 1
2456691.450956        48560.916    17.32    15.99  34.96 2456691.447817 1
2456691.451206        49789.397    18.88    15.09  35.18 2456691.448067 1
2456691.451454        49579.629     8.24    17.70  35.35 2456691.448315 0
2456691.451702        49010.019    17.95    14.24  35.44 2456691.448563 1
2456691.451951        49203.418    18.29    13.45  35.59 2456691.448812 1
2456691.452199        49496.087    18.66    14.43  35.73 2456691.449060 1
2456691.452447        49970.221    18.41    14.68  35.86 2456691.449308 1
2456691.452695        50594.496    22.39     9.35  35.99 2456691.449556 0
2456691.452945        50572.832    18.87    13.55  36.05 2456691.449806 1
2456691.453194        48888.293    18.41    14.34  36.14 2456691.450055 1
2456691.453443        49566.707    18.11    13.86  36.31 2456691.450304 1
2456691.453692        50015.944    17.82    14.45  36.43 2456691.450553 1
2456691.453941        49065.256    19.36    14.20  36.31 2456691.450802 1
2456691.454189        49106.442    19.16    14.75  36.62 2456691.451050 1
2456691.454438        49644.743    19.00    14.24  36.77 2456691.451299 1
2456691.454686        49993.331    19.50    14.76  36.85 2456691.451547 1
2456691.454935        49040.317    18.40    14.21  36.84 2456691.451796 1
2456691.455182        49642.229    18.39    13.28  36.99 2456691.452044 1
2456691.455431        50089.059    18.83    13.02  37.06 2456691.452293 1
2456691.455680        50219.047    20.02    15.85  37.13 2456691.452542 1
2456691.455929        50512.129    16.92    14.43  37.20 2456691.452791 1
2456691.456177        49700.330    19.90    13.92  37.26 2456691.453039 1
2456691.456425        50102.301    18.70    14.56  37.29 2456691.453287 1
2456691.456674        48932.620    18.16    13.19  37.39 2456691.453536 1
2456691.456923        50511.198    20.78    11.65  37.50 2456691.453785 1
2456691.457171        50223.395    19.56    14.41  37.40 2456691.454033 1
2456691.457419        49266.949    18.19    14.54  37.59 2456691.454281 1
2456691.457668        50535.861    17.85    13.14  37.65 2456691.454530 1
2456691.457916        50458.934    18.87    13.39  37.68 2456691.454778 1
2456691.519788        49944.362    17.86    14.26  34.20 2456691.516654 1
2456691.520037        49950.112    17.67    13.81  34.40 2456691.516903 1
2456691.520286        49232.203    15.72    14.45  34.50 2456691.517152 1
2456691.520533        49177.231    17.22    15.11  34.72 2456691.517399 1
2456691.520782        50065.167    16.93    15.15  34.82 2456691.517648 1
2456691.521030        49011.599    17.14    14.36  35.00 2456691.517896 1
2456691.521279        49509.173    16.67    14.93  35.21 2456691.518145 1
2456691.521528        49634.411    17.65    13.39  35.33 2456691.518394 1
2456691.521777        48873.661    17.25    13.56  35.49 2456691.518643 1
2456691.522025        49809.946    18.06    13.32  35.61 2456691.518891 1
2456691.522273        50187.790    17.89    15.34  35.69 2456691.519139 1
2456691.522523        50081.447    18.60    13.43  35.80 2456691.519389 1
2456691.522771        50669.669    16.86    13.74  35.85 2456691.519637 1
2456691.523023        49016.339    17.38    14.08  36.01 2456691.519889 1
2456691.523272        49335.697    17.59    14.14  36.14 2456691.520138 1
2456691.523521        49201.152    17.21    14.28  36.14 2456691.520387 1
2456691.523770        50207.300    18.70    13.47  36.22 2456691.520636 1
2456691.524019        49061.008    26.22     6.82  36.36 2456691.520885 0
2456691.524271        50557.370    17.69    13.29  36.39 2456691.521137 1
2456691.524520        49021.892    17.44    14.79  36.51 2456691.521386 1
2456691.524768        49820.545    17.56    14.64  36.62 2456691.521634 1
2456691.525016        50143.711    17.59    13.67  36.80 2456691.521882 1
2456691.525265        50471.809    17.95    13.24  36.71 2456691.522131 1
2456691.525515        48765.252    19.26    13.22  36.88 2456691.522381 1
2456691.525763        49275.980    17.19    14.51  36.82 2456691.522629 1
2456691.526012        49165.863    12.34    18.11  36.98 2456691.522878 1
2456691.526261        48790.455    20.40    13.30  37.01 2456691.523127 1
2456691.526510        50913.021    17.84    13.21  37.13 2456691.523376 1
2456691.526759        49560.818    19.24    12.98  37.15 2456691.523625 1
2456691.527007        49401.857    19.08    13.60  37.19 2456691.523873 1
2456691.527256        49049.306    20.20    12.56  37.24 2456691.524122 1
2456691.527504        49092.107    20.13    13.37  37.29 2456691.524370 1
2456691.527752        48731.802    20.24    13.32  37.37 2456691.524618 1
2456691.528000        49980.025    19.97    12.98  37.43 2456691.524866 1
2456691.528249        50554.017    19.58    11.99  37.45 2456691.525115 1
2456691.528497        50008.390    18.63    14.25  37.60 2456691.525363 1
2456691.528744        49974.870    19.94    14.44  37.60 2456691.525611 1
2456691.528992        49613.478    17.21    14.55  37.60 2456691.525859 1
2456691.529241        49405.679    20.22    14.56  37.64 2456691.526108 1
2456691.589608        49179.133    21.56    13.79  34.62 2456691.586479 1
2456691.589856        49504.613    19.65    13.86  34.84 2456691.586727 1
2456691.590104        50242.318    16.98    14.53  34.91 2456691.586975 1
2456691.590353        50047.371    18.85    14.32  35.06 2456691.587224 1
2456691.590602        50264.072    15.96    13.88  35.29 2456691.587473 1
2456691.590850        49778.209    17.81    14.28  35.43 2456691.587721 1
2456691.591099        50464.604    18.70    13.28  35.56 2456691.587970 1
2456691.591348        48711.384    17.41    13.62  35.72 2456691.588219 1
2456691.591597        49214.205    19.35    14.48  35.80 2456691.588468 1
2456691.591845        49198.478    18.03    14.49  36.00 2456691.588716 1
2456691.592095        50448.385    17.55    13.20  36.14 2456691.588966 1
2456691.592344        49119.967    19.11    13.94  36.19 2456691.589215 1
2456691.592594        49946.524    19.84    13.30  36.24 2456691.589465 1
2456691.592843        49822.793    18.02    13.92  36.41 2456691.589714 1
2456691.593092        50464.325    16.09    12.68  36.45 2456691.589963 1
2456691.593340        49719.010    18.56    14.15  36.53 2456691.590211 1
2456691.593588        50612.253    17.89    13.53  36.71 2456691.590459 1
2456691.593836        49696.805    17.54    13.63  36.73 2456691.590707 1
2456691.594084        50302.326    17.46    12.68  36.85 2456691.590955 1
2456691.594333        50342.186    21.65    14.05  36.88 2456691.591204 1
2456691.594581        49371.471    18.52    13.92  36.94 2456691.591452 1
2456691.594829        49085.822    18.34    13.23  37.04 2456691.591700 1
2456691.595077        49910.517    18.96    13.50  37.14 2456691.591948 1
2456691.595326        49598.994    20.85    12.79  37.17 2456691.592197 1
2456691.595574        49447.970    18.67    13.87  37.30 2456691.592445 1
2456691.595822        49307.033    18.37    12.93  37.34 2456691.592693 1
2456691.596070        50213.682    18.96    12.67  37.41 2456691.592941 1
2456691.596318        48799.444    19.32    13.73  37.47 2456691.593189 1
2456691.596566        50866.712    19.72    12.25  37.55 2456691.593437 1
2456691.596814        50089.151    18.61    13.62  37.65 2456691.593685 1
2456691.597062        49633.771    18.05    14.77  37.63 2456691.593933 1
2456691.597311        49219.100    19.29    14.96  37.71 2456691.594182 1
2456691.597559        49050.074    20.51    13.64  37.72 2456691.594430 1
2456691.597807        49223.906    18.46    13.10  37.80 2456691.594678 1
2456691.598055        49397.125    18.23    14.49  37.83 2456691.594926 1
2456691.598303        50475.853    19.65    11.83  37.94 2456691.595174 1
2456691.598552        49270.806    19.31    13.92  37.99 2456691.595423 1
2456691.598799        50086.383    17.66    13.46  37.95 2456691.595670 1
2456691.599048        50407.699    18.53    13.16  38.09 2456691.595919 1
2456691.599297        49562.873    19.33    13.12  38.08 2456691.596168 1
2456691.599545        49790.636    19.26    12.56  38.06 2456691.596416 1
2456691.599793        49662.030    19.19    13.35  38.17 2456691.596664 1
2456691.600041        49254.245    18.42    14.52  38.15 2456691.596912 1
2456691.600290        51729.856    16.84    14.08  38.20 2456691.597161 1
2456691.600538        49912.724    18.61    13.57  38.22 2456691.597409 1
2456691.659427        49238.642    16.49    12.72  34.81 2456691.656302 1
2456691.659675        48903.469    18.08    13.71  35.04 2456691.656550 1
2456691.659922        50018.201    16.78    14.12  35.12 2456691.656797 1
2456691.660171        50668.829    16.70    13.23  35.28 2456691.657046 1
2456691.660420        50839.968    18.81    13.02  35.57 2456691.657295 1
2456691.660668        49953.057    18.73    12.96  35.59 2456691.657543 1
2456691.660916        50355.634    17.68    13.35  35.80 2456691.657791 1
2456691.661164        49444.691    16.45    13.86  35.92 2456691.658039 1
2456691.661411        49008.033    17.32    13.92  36.01 2456691.658287 1
2456691.661660        49312.983    17.25    13.97  36.09 2456691.658536 1
2456691.661908        50522.225    17.83    13.52  36.31 2456691.658784 1
2456691.662157        49910.701    18.75    12.69  36.33 2456691.659033 1
2456691.662405        49128.202    18.58    14.57  36.48 2456691.659281 1
2456691.662653        49441.321    18.65    14.46  36.68 2456691.659529 1
2456691.662902        49378.020    19.10    14.23  36.68 2456691.659778 1
2456691.663150        49197.074    18.24    13.84  36.58 2456691.660026 1
2456691.663398        49696.805    18.11    13.74  36.89 2456691.660274 1
2456691.663647        48955.205    18.37    12.59  37.01 2456691.660523 1
2456691.663895        50059.542    20.06    12.97  37.12 2456691.660771 1
2456691.664144        49618.687    18.16    13.85  37.19 2456691.661020 1
2456691.664392        49888.962    18.76    14.17  37.17 2456691.661268 1
2456691.664640        49415.008    19.12    13.84  37.31 2456691.661516 1
2456691.664888        50341.305    18.76    11.90  37.41 2456691.661764 1
2456691.665136        49464.369    19.12    14.36  37.40 2456691.662012 1
2456691.665384        49676.075    18.05    13.49  37.55 2456691.662260 1
2456691.665632        49879.773    20.05    14.36  37.65 2456691.662508 1
2456691.665880        49629.748    17.28    14.71  37.59 2456691.662756 1
2456691.666129        49343.604    19.24    13.12  37.65 2456691.663005 1
2456691.666376        49028.033    19.15    14.82  37.80 2456691.663252 1
2456691.666625        50399.435    19.82    12.94  37.81 2456691.663501 1
2456691.666874        48951.958    19.20    12.98  37.87 2456691.663750 1
2456691.667121        49413.415    19.25    13.53  37.94 2456691.663997 1
2456691.667369        50257.314    18.16    14.20  37.89 2456691.664245 1
2456691.667617        49289.053    18.40    12.91  37.96 2456691.664493 1
2456691.667866        50453.218    18.83    13.27  38.04 2456691.664742 1
2456691.668114        50541.493    17.79    13.81  38.07 2456691.664990 1
2456691.668362        50216.873    18.64    13.53  38.13 2456691.665238 1
2456691.668613        49211.304    20.37    14.33  38.21 2456691.665489 1
2456691.668861        50053.733    18.67    14.52  38.22 2456691.665737 1
2456691.669110        50637.198    19.01    12.31  38.26 2456691.665986 1
2456691.669358        50241.624    19.07    14.18  38.34 2456691.666234 1
2456691.669606        49574.332    19.92    13.63  38.21 2456691.666482 1
2456691.669855        49652.288    16.95    13.99  38.39 2456691.666731 1
2456691.670103        49859.793    16.70    14.30  38.41 2456691.666979 1
2456691.670351        50380.500    17.53    13.71  38.36 2456691.667227 1
2456691.729247        49410.366    17.96    14.82  34.85 2456691.726127 1
2456691.729495        50188.298    15.99    13.61  35.05 2456691.726375 1
2456691.729743        47990.897    18.44    14.61  35.28 2456691.726623 1
2456691.729992        48806.411    17.44    14.33  35.35 2456691.726872 1
2456691.730240        48594.741    19.00    13.52  35.52 2456691.727120 1
2456691.730488        50073.422    16.65    14.22  35.67 2456691.727368 1
2456691.730736        49702.435    17.80    14.01  35.78 2456691.727616 1
2456691.730985        49735.131    18.46    14.10  35.90 2456691.727865 1
2456691.731233        49072.216    18.30    13.96  35.97 2456691.728113 1
2456691.731481        50014.055    17.90    14.18  36.14 2456691.728361 1
2456691.731730        50029.075    18.01    13.75  36.29 2456691.728610 1
2456691.731978        49500.966    18.46    14.04  36.38 2456691.728858 1
2456691.732226        48626.977    19.13    13.43  36.58 2456691.729106 1
2456691.732474        49769.682    19.39    13.96  36.65 2456691.729354 1
2456691.732723        48958.541    19.96    14.35  36.74 2456691.729603 1
2456691.732972        49598.674    19.89    13.35  36.82 2456691.729852 1
2456691.733220        50143.480    20.04    14.16  36.94 2456691.730100 1
2456691.733469        50372.658    19.72    13.81  37.09 2456691.730349 1
2456691.733717        50018.109    17.78    14.16  37.02 2456691.730597 1
2456691.733966        50020.182    17.69    15.30  37.17 2456691.730846 1
2456691.734215        50280.648    18.49    14.15  37.23 2456691.731095 1
2456691.734463        49550.093    20.17    14.33  37.28 2456691.731343 1
2456691.734711        49597.578    19.55    14.44  37.44 2456691.731591 1
2456691.734958        49412.778    18.97    15.71  37.43 2456691.731839 1
2456691.735206        49178.046    18.26    13.35  37.50 2456691.732087 1
2456691.735454        50609.503    18.48    13.45  37.63 2456691.732335 1
2456691.735702        49986.332    19.02    14.36  37.68 2456691.732583 1
2456691.735950        50837.487    18.76    14.58  37.96 2456691.732831 1
2456691.736199        50223.349    18.62    13.56  37.85 2456691.733080 1
2456691.736447        49791.507    19.21    15.16  37.76 2456691.733328 1
2456691.736696        50208.919    18.99    13.95  37.84 2456691.733577 1
2456691.736944        50528.135    18.02    13.13  37.99 2456691.733825 1
2456691.737193        49467.330    19.17    13.38  38.02 2456691.734074 1
2456691.737441        50394.004    18.77    14.21  38.06 2456691.734322 1
2456691.737690        49390.983    18.51    13.95  38.12 2456691.734571 1
2456691.737938        50000.698    18.28    13.54  38.15 2456691.734819 1
2456691.738187        49209.400    19.26    14.71  38.23 2456691.735068 1
2456691.738435        50517.200    19.85    15.78  38.21 2456691.735316 1
2456691.738684        49771.149    18.39    15.00  38.28 2456691.735565 1
2456691.738932        50055.024    20.84    13.69  38.28 2456691.735813 1
2456691.739180        51049.333    18.71    12.50  38.24 2456691.736061 1
2456691.739429        50258.008    19.69    15.67  38.34 2456691.736310 1
2456691.739678        50101.932    19.09    13.20  38.34 2456691.736559 1
2456691.739926        49280.246    19.19    13.81  38.47 2456691.736807 1
2456691.740174        50509.151    18.76    13.52  38.48 2456691.737055 1
2456691.799065        49959.314    15.94    13.19  35.00 2456691.795950 1
2456691.799314        49524.998    17.09    14.28  35.10 2456691.796199 1
2456691.799562        49644.652    16.89    13.29  35.35 2456691.796447 1
2456691.799810        49931.759    17.70    12.46  35.47 2456691.796695 1
2456691.800058        49183.935    18.10    13.64  35.67 2456691.796943 1
2456691.800306        49593.741    16.61    13.62  35.80 2456691.797191 1
2456691.800555        49996.370    17.68    12.77  35.97 2456691.797440 1
2456691.800804        49634.411    17.69    13.92  36.04 2456691.797689 1
2456691.801052        48838.067    17.29    13.54  36.19 2456691.797937 1
2456691.801300        50134.798    19.42    13.38  36.33 2456691.798185 1
2456691.801549        49532.252    16.36    14.08  36.53 2456691.798434 1
2456691.801797        49389.709    18.69    13.80  36.58 2456691.798682 1
2456691.802046        50409.370    16.74    14.03  36.61 2456691.798931 1
2456691.802294        49706.922    18.52    13.34  36.78 2456691.799179 1
2456691.802542        49768.445    19.33    14.96  36.85 2456691.799427 1
2456691.802790        49812.928    17.97    13.36  36.98 2456691.799675 1
2456691.803039        49310.303    18.00    13.64  37.06 2456691.799924 1
2456691.803287        49650.779    19.06    13.51  37.19 2456691.800172 1
2456691.803535        48827.588    19.19    13.00  37.14 2456691.800420 1
2456691.803783        49004.332    19.18    13.05  37.24 2456691.800668 1
2456691.804031        49157.894    18.26    13.59  37.31 2456691.800916 1
2456691.804280        49851.114    18.44    14.03  37.44 2456691.801165 1
2456691.804528        49894.706    18.28    13.48  37.49 2456691.801413 1
2456691.804776        49691.359    18.59    13.89  37.59 2456691.801661 1
2456691.805025        49753.733    18.62    13.95  37.68 2456691.801910 1
2456691.805273        49987.943    18.63    13.74  37.68 2456691.802158 1
2456691.805521        49688.338    18.87    15.09  37.77 2456691.802406 1
2456691.805770        50423.208    18.66    13.94  37.78 2456691.802655 1
2456691.806018        50808.184    18.93    14.07  37.84 2456691.802903 1
2456691.806266        50712.949    19.51    13.08  37.94 2456691.803151 1
2456691.806514        49888.687    18.37    13.91  38.02 2456691.803399 1
2456691.806763        50432.265    18.73    13.87  38.00 2456691.803648 1
2456691.807011        49499.689    19.95    14.39  38.13 2456691.803896 1
2456691.807259        50493.011    18.87    13.60  38.12 2456691.804144 1
2456691.807507        49690.764    19.44    12.97  38.07 2456691.804392 1
2456691.807756        49444.646    19.51    13.96  38.20 2456691.804641 1
2456691.808004        50110.608    18.91    13.58  38.26 2456691.804889 1
2456691.808252        50849.100    18.72    12.24  38.31 2456691.805138 1
2456691.808501        49642.000    18.13    13.56  38.45 2456691.805387 1
2456691.808749        49720.063    19.39    12.63  38.47 2456691.805635 1
2456691.808997        49644.240    19.70    13.67  38.41 2456691.805883 1
2456691.809245        50086.521    18.51    14.88  38.45 2456691.806131 1
2456691.809493        49846.661    18.38    13.86  38.48 2456691.806379 1
2456691.809742        49788.893    19.96    14.61  38.47 2456691.806628 1
2456691.809990        49398.763    19.08    14.40  38.56 2456691.806876 1
2456691.868885        49178.046    16.75    15.39  34.89 2456691.865775 1
2456691.869134        49732.108    15.43    14.77  35.10 2456691.866024 1
2456691.869383        49074.702    18.11    14.55  35.24 2456691.866273 1
2456691.869632        49970.865    16.99    14.85  35.42 2456691.866522 1
2456691.869880        49153.231    17.42    16.38  35.60 2456691.866770 1
2456691.870128        49637.017    16.32    14.10  35.74 2456691.867018 1
2456691.870376        50102.670    17.94    14.29  35.87 2456691.867266 1
2456691.870624        49018.641    18.40    14.60  35.94 2456691.867514 1
2456691.870872        48983.213    18.48    14.53  36.19 2456691.867762 1
2456691.871120        50401.710    17.92    14.07  36.31 2456691.868010 1
2456691.871368        48770.148    18.38    13.46  36.44 2456691.868258 1
2456691.871619        48817.740    18.23    13.85  36.56 2456691.868509 1
2456691.871867        49595.705    19.52    15.12  36.66 2456691.868757 1
2456691.872115        50561.467    18.89    15.19  36.66 2456691.869005 1
2456691.872363        49865.855    18.67    13.31  36.73 2456691.869253 1
2456691.872611        50044.421    18.91    14.39  36.85 2456691.869501 1
2456691.872859        49384.524    18.31    14.00  36.97 2456691.869749 1
2456691.873107        50020.413    19.74    13.69  36.96 2456691.869997 1
2456691.873355        50297.277    17.92    14.87  37.16 2456691.870245 1
2456691.873603        50048.985    17.60    14.15  37.19 2456691.870493 1
2456691.873852        49505.525    19.62    14.38  37.29 2456691.870742 1
2456691.874100        49681.108    20.25    14.86  37.38 2456691.870990 1
2456691.874348        50290.375    18.39    12.94  37.48 2456691.871238 1
2456691.874596        51008.678    19.70    14.81  37.44 2456691.871486 1
2456691.874845        48570.623    20.28    13.94  37.53 2456691.871735 1
2456691.875093        50114.623    20.84    13.23  37.61 2456691.871983 1
2456691.875341        49807.973    19.69    13.65  37.65 2456691.872231 1
2456691.875589        49795.497    19.63    13.55  37.68 2456691.872479 1
2456691.875841        50443.135    18.82    14.28  37.83 2456691.872731 1
2456691.876089        49825.592    19.58    13.35  37.83 2456691.872979 1
2456691.876337        50407.142    19.02    14.74  37.91 2456691.873227 1
2456691.876586        50054.240    19.42    15.21  38.05 2456691.873476 1
2456691.876834        48566.104    18.35    14.42  37.99 2456691.873724 1
2456691.877083        49464.186    20.15    14.50  37.98 2456691.873973 1
2456691.877331        50257.684    19.50    13.47  38.17 2456691.874221 1
2456691.877580        50368.483    19.80    13.14  38.24 2456691.874470 1
2456691.877828        50505.383    18.99    14.33  38.12 2456691.874718 1
2456691.878076        49835.368    19.97    14.47  38.19 2456691.874966 1
2456691.878324        49882.713    19.61    13.13  38.31 2456691.875214 1
2456691.878573        49929.506    18.92    14.25  38.37 2456691.875463 1
2456691.878821        50614.351    19.64    14.47  38.35 2456691.875711 1
2456691.879069        49211.032    18.97    13.98  38.34 2456691.875959 1
2456691.879318        49318.479    19.50    14.05  38.40 2456691.876208 1
2456691.879566        50126.072    19.41    13.40  38.45 2456691.876456 1
2456691.879814        49560.042    19.20    14.36  38.51 2456691.876704 1
2456691.938216        49508.398    17.71    14.79  34.77 2456691.935110 1
2456691.938465        49303.809    18.03    14.77  34.94 2456691.935359 1
2456691.938713        49977.033    18.64    14.35  35.22 2456691.935607 1
2456691.938962        48753.485    18.15    14.81  35.35 2456691.935856 1
2456691.939210        49604.522    18.68    14.91  35.45 2456691.936104 1
2456691.939458        49336.924    18.31    13.85  35.62 2456691.936352 1
2456691.939706        50278.287    17.01    14.39  35.81 2456691.936600 1
2456691.939955        48904.235    18.08    14.53  35.95 2456691.936849 1
2456691.940204        49811.414    17.63    14.05  36.02 2456691.937098 1
2456691.940451        50411.831    15.78    14.20  36.14 2456691.937346 1
2456691.940705        49543.704    16.87    15.22  36.24 2456691.937600 1
2456691.940953        49610.919    17.12    14.54  36.41 2456691.937848 1
2456691.941201        49767.711    17.84    14.92  36.43 2456691.938096 1
2456691.941449        49857.680    17.88    14.43  36.52 2456691.938344 1
2456691.941697        49611.604    14.28    14.20  36.66 2456691.938592 1
2456691.941945        50860.997    17.83    14.74  36.70 2456691.938840 1
2456691.942194        49231.024    17.64    14.36  36.80 2456691.939089 1
2456691.942442        49719.193    17.84    14.81  36.86 2456691.939337 1
2456691.942690        49059.065    19.18    13.86  36.99 2456691.939585 1
2456691.942939        48347.683    19.38    13.68  37.21 2456691.939834 1
2456691.943187        49646.344    19.62    12.86  37.22 2456691.940082 1
2456691.943435        49826.327    20.87    12.49  37.22 2456691.940330 1
2456691.943683        48765.746    18.37    15.53  37.33 2456691.940578 1
2456691.943932        49917.689    19.95    13.51  37.29 2456691.940827 1
2456691.944180        50403.752    17.78    14.19  37.45 2456691.941075 1
2456691.944428        49678.271    19.92    13.85  37.51 2456691.941323 1
2456691.944676        49190.368    19.17    13.60  37.61 2456691.941571 1
2456691.944925        49708.707    19.61    13.61  37.63 2456691.941820 1
2456691.945173        49231.387    20.27    14.73  37.69 2456691.942068 1
2456691.945422        49965.343    18.25    13.72  37.82 2456691.942317 1
2456691.945670        49244.856    18.49    14.55  37.83 2456691.942565 1
2456691.945918        49270.216    18.91    14.52  37.83 2456691.942813 1
2456691.946166        50323.689    19.85    13.69  37.89 2456691.943061 1
2456691.946415        49903.622    19.53    13.00  37.93 2456691.943310 1
2456691.946663        50257.591    18.83    13.77  37.97 2456691.943558 1
2456691.946911        49196.666    20.49    14.49  38.02 2456691.943806 1
2456691.947160        49514.326    20.56    13.92  38.02 2456691.944055 1
2456691.947408        50670.183    18.89    14.19  38.12 2456691.944303 1
2456691.947656        49265.406    20.49    13.59  38.16 2456691.944551 1
2456691.947904        50401.385    19.83    14.16  38.14 2456691.944799 1
2456691.948152        50354.289    18.62    14.19  38.29 2456691.945047 1
2456691.948400        49914.838    19.77    14.99  38.25 2456691.945295 1
2456691.948649        50388.157    18.11    13.65  38.31 2456691.945544 1
2456691.948897        49612.381    18.33    14.28  38.31 2456691.945792 1
2456691.949147        49923.206    19.11    14.44  38.30 2456691.946042 1
2456691.949395        49933.093    18.99    14.76  38.37 2456691.946290 1
2456691.949644        49532.845    18.93    12.90  38.43 2456691.946539 1
2456692.008036        48551.167    18.38    14.30  34.80 2456692.004935 1
2456692.008284        49823.619    17.47    12.67  34.89 2456692.005183 1
2456692.008533        49209.763    16.27    13.72  35.06 2456692.005432 1
2456692.008781        49581.729    17.81    14.24  35.21 2456692.005680 1
2456692.009029        48913.244    17.50    14.47  35.42 2456692.005928 1
2456692.009278        49430.166    18.48    14.10  35.65 2456692.006177 1
2456692.009526        49356.922    17.59    13.79  35.73 2456692.006425 1
2456692.009774        48491.952    18.24    13.66  35.90 2456692.006673 1
2456692.010023        50654.224    18.86    14.29  35.96 2456692.006922 1
2456692.010271        49270.988    17.55    13.16  36.15 2456692.007170 1
2456692.010519        49784.995    19.27    14.18  36.16 2456692.007418 1
2456692.010767        49562.005    17.64    14.62  36.38 2456692.007666 1
2456692.011015        49829.723    18.03    14.05  36.53 2456692.007914 1
2456692.011264        49235.876    18.18    14.39  36.55 2456692.008163 1
2456692.011512        49640.765    18.68    14.25  36.71 2456692.008411 1
2456692.011760        49587.986    18.57    14.34  36.70 2456692.008659 1
2456692.012008        48469.001    21.24    12.32  36.86 2456692.008907 1
2456692.012256        49556.345    18.93    14.42  36.86 2456692.009155 1
2456692.012504        49427.116    20.38    13.12  37.05 2456692.009403 1
2456692.012752        49654.575    19.23    14.87  37.08 2456692.009651 1
2456692.013000        49842.483    18.89    14.34  37.10 2456692.009899 1
2456692.013249        49912.264    18.19    13.03  37.16 2456692.010148 1
2456692.013497        49717.865    20.39    14.02  37.32 2456692.010396 1
2456692.013744        49009.883    19.47    13.07  37.38 2456692.010644 1
2456692.013995        49040.227    19.34    13.51  37.43 2456692.010895 1
2456692.014244        50381.845    18.98    15.33  37.47 2456692.011144 1
2456692.014492        50077.988    18.99    12.72  37.64 2456692.011392 1
2456692.014740        49110.242    19.19    13.71  37.51 2456692.011640 1
2456692.014988        49689.802    18.57    12.84  37.68 2456692.011888 1
2456692.015237        49432.488    21.54    12.77  37.74 2456692.012137 1
2456692.015485        49485.056    19.32    14.80  37.75 2456692.012385 1
2456692.015734        48971.439    20.57    13.39  37.84 2456692.012634 1
2456692.015982        49531.294    19.18    13.07  37.82 2456692.012882 1
2456692.016230        49040.091    20.27    14.87  37.93 2456692.013130 1
2456692.016478        50014.194    19.63    14.25  38.01 2456692.013378 1
2456692.016726        50686.193    17.07    14.47  37.99 2456692.013626 1
2456692.016974        48700.707    19.43    13.38  38.05 2456692.013874 1
2456692.017222        50089.520    18.56    13.55  38.07 2456692.014122 1
2456692.017470        49542.654    18.06    14.79  38.13 2456692.014370 1
2456692.017719        49157.985    21.25    14.32  38.10 2456692.014619 1
2456692.017968        50196.203    21.01    12.83  38.21 2456692.014868 1
2456692.018216        49490.800    19.18    13.60  38.23 2456692.015116 1
2456692.018464        49561.640    19.53    14.44  38.24 2456692.015364 1
2456692.018712        49080.171    19.97    13.66  38.23 2456692.015612 1
2456692.018961        49660.887    19.62    12.72  38.34 2456692.015861 1
2456692.077855        48496.866    17.31    14.12  34.80 2456692.074759 1
2456692.078103        49531.430    17.18    14.56  34.95 2456692.075007 1
2456692.078351        48875.641    17.23    14.23  35.22 2456692.075255 1
2456692.078599        49343.786    17.21    14.60  35.28 2456692.075503 1
2456692.078848        49577.437    17.58    13.36  35.45 2456692.075752 1
2456692.079096        49289.234    17.72    13.86  35.59 2456692.076000 1
2456692.079345        48692.186    18.31    15.08  35.74 2456692.076249 1
2456692.079593        50029.213    17.94    14.22  35.90 2456692.076497 1
2456692.079842        49988.588    17.94    14.67  36.04 2456692.076746 1
2456692.080090        49732.520    17.09    14.13  36.17 2456692.076994 1
2456692.080338        49568.533    18.73    12.33  36.26 2456692.077242 1
2456692.080586        49044.337    18.44    14.29  36.27 2456692.077490 1
2456692.080835        49157.804    19.32    13.75  36.53 2456692.077739 1
2456692.081083        50251.852    18.85    15.35  36.60 2456692.077987 1
2456692.081331        49077.776    20.00    13.58  36.63 2456692.078235 1
2456692.081579        49179.722    19.67    13.43  36.78 2456692.078483 1
2456692.081828        48539.094    19.32    13.47  36.86 2456692.078732 1
2456692.082076        49715.804    18.96    12.33  36.95 2456692.078980 1
2456692.082324        48785.198    17.68    14.88  37.00 2456692.079228 1
2456692.082572        49395.760    18.60    14.59  37.15 2456692.079476 1
2456692.082821        49398.581    20.32    13.39  37.15 2456692.079725 1
2456692.083070        49726.841    19.00    14.62  37.19 2456692.079974 1
2456692.083319        49984.537    18.09    13.61  37.28 2456692.080223 1
